Comment,Lemmatized_Comment,Overall_CB_Status,Sexual_Type1,Sexual_Type2,Physical_Appearance,Race,Intellectual,General_Hate
even religion call fairytale id rather live life god die find live life god die find,even religion call fairytale id rather live life god die find live life god die find,0,0,0,0,0,0,0
people judge mental days live society equality hated need change,people judge mental day live society equality hated need change,0,0,0,0,0,0,0
respect fact believe god cannot call bible fact say pink dragons exist book says,respect fact believe god cannot call bible fact say pink dragon exist book say,0,0,0,0,0,0,0
throwing opinion people god fearing people biggest freakin hypocrites face planet never church never read bible believe god believe place judge people everyone stop hating pal bi currently girlfriend even daughter support gay marriage want spend forever person love one marrying sex ones sleeping ones loving place judge and or condemn let happen calls choice make,throwing opinion people god fearing people biggest freakin hypocrite face planet never church never read bible believe god believe place judge people everyone stop hating pal bi currently girlfriend even daughter support gay marriage want spend forever person love one marrying sex one sleeping one loving place judge and or condemn let happen call choice make,0,0,0,0,0,0,0
well christian could care less and weird god says forgive stuff sin go hell according,well christian could care le and weird god say forgive stuff sin go hell according,0,0,0,0,0,0,0
get saying believe facts god real believe believe bible old make less true,get saying believe fact god real believe believe bible old make le true,0,0,0,0,0,0,0
fuck say,fuck say,1,0,0,0,0,0,0
matter believe cannot deny someone living free country right get married lived somewhere else maybe would point,matter believe cannot deny someone living free country right get married lived somewhere else maybe would point,0,0,0,0,0,0,0
funny christian one pictures put god judge saying look cool never said sin go hell said hell everyone whole world sins cannot help everyone would go hell true put words mouth god loves everyone matter tells us things everyone going mess god forgiving god forgiving,funny christian one picture put god judge saying look cool never said sin go hell said hell everyone whole world sin cannot help everyone would go hell true put word mouth god love everyone matter tell u thing everyone going mess god forgiving god forgiving,0,0,0,0,0,0,0
said anything gay marriage whole thing said hell,said anything gay marriage whole thing said hell,0,0,0,0,0,0,0
laughing loud christianity religion religions catholic muslim hindu etc etc plus need belong certain religion respect love believe god judge stalk Pretzel sure whatever,laughing loud christianity religion religion catholic muslim hindu etc etc plus need belong certain religion respect love believe god judge stalk Pretzel sure whatever,0,0,0,0,0,0,0
rock girl,rock girl,0,0,0,0,0,0,0
gay,gay,0,0,0,0,0,0,0
marry love boy boy girl girl boy girl girl boy heart tell love life,marry love boy boy girl girl boy girl girl boy heart tell love life,0,0,0,0,0,0,0
catholics christians believe god christian stalking seeing felt need call bitch instagram said hell real obviously cannot discussion without mean nice day,catholic christian believe god christian stalking seeing felt need call bitch instagram said hell real obviously cannot discussion without mean nice day,0,0,0,0,0,0,0
assume word Snail godSnail refers christian godWhatever believe god christian time Whatever,assume word Snail godSnail refers christian godWhatever believe god christian time Whatever,0,0,0,0,0,0,0
god also watching starving children africa dying everyday due famine also watching children turned sex slaves watch privileged,god also watching starving child africa dying everyday due famine also watching child turned sex slave watch privileged,0,0,0,0,0,0,0
sentences entire bible lying another man none jesus gay marriage excuse bible cherry picking passages agree ideals diffusing responsibility bigoted morals,sentence entire bible lying another man none jesus gay marriage excuse bible cherry picking passage agree ideal diffusing responsibility bigoted moral,0,0,0,0,0,0,0
yeah completely duh nope believe loving god forgives everything believe wrong kill etc never say christian muslim whatsoever one god matter christian love enough title believe god christian right tell annoying bubble,yeah completely duh nope believe loving god forgives everything believe wrong kill etc never say christian muslim whatsoever one god matter christian love enough title believe god christian right tell annoying bubble,0,0,0,0,0,0,0
remember calling bitch Watching whatever,remember calling bitch Watching whatever,1,0,0,0,0,0,0
also bible teachings considered facts believe based upon faith therefore hell necessarily fact many friends christian believe bible true great please understand everyone holds beliefs,also bible teaching considered fact believe based upon faith therefore hell necessarily fact many friend christian believe bible true great please understand everyone hold belief,0,0,0,0,0,0,0
comment directed,comment directed,0,0,0,0,0,0,0
go watch love macklemore free panties bunch individuals right starting opinions relax argue someone obey beliefs arrogance thanks nice say Happy,go watch love macklemore free panty bunch individual right starting opinion relax argue someone obey belief arrogance thanks nice say Happy,0,0,0,0,0,0,0
funny,funny,0,0,0,0,0,0,0
said earlier believe fact,said earlier believe fact,0,0,0,0,0,0,0
like call top class bell end dyke,like call top class bell end dyke,1,0,1,0,0,0,1
believe want first thing said bitch know yeah bye,believe want first thing said bitch know yeah bye,1,0,0,0,0,0,0
damn straight,damn straight,0,0,0,0,0,0,0
also telling someone else get facts straight assuming believe god automatically christian trying attack trying clarify reasons behind comments,also telling someone else get fact straight assuming believe god automatically christian trying attack trying clarify reason behind comment,0,0,0,0,0,0,0
reason said talking christian friend said told christians believe right people believe gods mine,reason said talking christian friend said told christian believe right people believe god mine,0,0,0,0,0,0,0
oh ok sorry know entire context Smile makes sense,oh ok sorry know entire context Smile make sense,0,0,0,0,0,0,0
okay,okay,0,0,0,0,0,0,0
fuck talking sorry truly truly naive thinking saying,fuck talking sorry truly truly naive thinking saying,1,0,0,0,0,0,1
offense way prettier shut ugly ass,offense way prettier shut ugly as,1,0,0,1,0,0,1
america far behind,america far behind,0,0,0,0,0,0,0
pretty anything shit laughing ass,pretty anything shit laughing as,1,0,0,0,0,0,0
cannot believe jPenguinoPenguinPenguin puts pics Penguin stupid fun comments people leave try spending energy something positive instead arguing circles ig point equal rights today ruling step right direction,cannot believe jPenguinoPenguinPenguin put pic Penguin stupid fun comment people leave try spending energy something positive instead arguing circle ig point equal right today ruling step right direction,1,0,0,0,0,1,0
plus stank attitude makes much ugly outside,plus stank attitude make much ugly outside,1,0,0,1,0,0,0
pussy talking shit people like going see stupid cunt,pussy talking shit people like going see stupid cunt,1,0,0,0,0,1,0
true biological birth mother actually adolf hitler,true biological birth mother actually adolf hitler,1,0,0,0,0,0,0
lol,lol,0,0,0,0,0,0,0
true inbred child,true inbred child,1,0,0,0,0,0,0
laughing,laughing,0,0,0,0,0,0,0
egg loll,egg loll,0,0,0,0,0,0,0
everyone world believes god abide beliefs one love simply due fact religion says wrong sure ones saying disgusting word god probably engaged premarital sex drinking drugs gambling sit say gays sinners going god take good look represent,everyone world belief god abide belief one love simply due fact religion say wrong sure one saying disgusting word god probably engaged premarital sex drinking drug gambling sit say gay sinner going god take good look represent,1,0,0,0,0,0,1
yeah hate bitches like thanks,yeah hate bitch like thanks,1,0,0,0,0,0,1
Watching best explanation ever heard well said,Watching best explanation ever heard well said,0,0,0,0,0,0,0
god control people allows people make choices,god control people allows people make choice,0,0,0,0,0,0,0
soo agree well said spoke mind Happy,soo agree well said spoke mind Happy,0,0,0,0,0,0,0
said every religious scripture man women marry Whatever god made humans best creation make decisions express feelings mean mountains cannot talk trees cannot talk animals cannot express feelings therefore life test god judge us day judgment believe Whatever,said every religious scripture man woman marry Whatever god made human best creation make decision express feeling mean mountain cannot talk tree cannot talk animal cannot express feeling therefore life test god judge u day judgment believe Whatever,0,0,0,0,0,0,0
shut bible talk god loves children god give shit let people happy need bible thrown faces every time something,shut bible talk god love child god give shit let people happy need bible thrown face every time something,1,0,0,0,0,0,1
even understand people make huge ordeal affect anyone else life people involve care either way live life way want see fit solo people need stop closed minded wake realize century duh,even understand people make huge ordeal affect anyone else life people involve care either way live life way want see fit solo people need stop closed minded wake realize century duh,0,0,0,0,0,0,0
picture right marry love right marry love,picture right marry love right marry love,0,0,0,0,0,0,0
agree last three comments keep good work,agree last three comment keep good work,0,0,0,0,0,0,0
morons even read bible youd know says approve gay marriage god make us terms intended marriage man women want marry girl girl great problem degrade religion make something problem gays act like unique love sex special treated different god loves us approve approve get married care take god part,moron even read bible youd know say approve gay marriage god make u term intended marriage man woman want marry girl girl great problem degrade religion make something problem gay act like unique love sex special treated different god love u approve approve get married care take god part,1,0,0,0,0,1,1
first even tag name never took religion god anything simple said care either way gay bisexual straight life affect life ever love want love boundaries eyes think people need stop closed minded stop living bubble stress something never change go away deal move heck,first even tag name never took religion god anything simple said care either way gay bisexual straight life affect life ever love want love boundary eye think people need stop closed minded stop living bubble stress something never change go away deal move heck,0,0,0,0,0,0,0
get saying everyone acting like cannot compromise act like gays need attention human beings equal god like fine like things straight people either,get saying everyone acting like cannot compromise act like gay need attention human being equal god like fine like thing straight people either,0,0,0,0,0,0,0
well live judgmental world one better person judge god,well live judgmental world one better person judge god,0,0,0,0,0,0,0
thanks,thanks,0,0,0,0,0,0,0
god loves us trust honey want people like running around saying gay people believe god guess able love gay absolutely accept love back people like going around hating people make sick truly disgusted ashamed,god love u trust honey want people like running around saying gay people believe god guess able love gay absolutely accept love back people like going around hating people make sick truly disgusted ashamed,0,0,0,0,0,0,0
